<<<<<<< HEAD
batteryMilliAmps,batteryMilliWatts,isBatteryInFloat,batteryVoltage,samplePeriodMilliSec,timestamp,SOC_pct
10,134400,3,13440,1,2021-05-28 20:17:36+00:00,100.0
0,0,3,13440,1,2021-05-28 20:17:37+00:00,100.0
0,0,3,13440,1,2021-05-28 20:17:38+00:00,100.0
10,134500,3,13450,1,2021-05-28 20:17:39+00:00,100.0
-20,-283000,3,14150,1,2021-05-28 20:17:40+00:00,100.0
-30,-417600,3,13920,1,2021-05-28 20:17:41+00:00,100.0
-40,-550800,3,13770,1,2021-05-28 20:17:42+00:00,100.0
-30,-409500,3,13650,1,2021-05-28 20:17:43+00:00,100.0
-30,-407700,3,13590,1,2021-05-28 20:17:44+00:00,100.0
-40,-542400,3,13560,1,2021-05-28 20:17:45+00:00,100.0
-40,-541200,3,13530,1,2021-05-28 20:17:46+00:00,100.0
-30,-405600,3,13520,1,2021-05-28 20:17:47+00:00,100.0
400,5432000,3,13580,1,2021-05-28 20:17:48+00:00,100.0
0,0,3,13750,1,2021-05-28 20:17:49+00:00,100.0
-20,-276000,3,13800,1,2021-05-28 20:17:50+00:00,100.0
-40,-550800,3,13770,1,2021-05-28 20:17:51+00:00,100.0
-20,-275400,3,13770,1,2021-05-28 20:17:52+00:00,100.0
10,137500,3,13750,1,2021-05-28 20:17:53+00:00,100.0
-40,-550000,3,13750,1,2021-05-28 20:17:54+00:00,100.0
-40,-547600,3,13690,1,2021-05-28 20:17:55+00:00,100.0
170,2347700,3,13810,1,2021-05-28 20:17:56+00:00,100.0
-30,-413400,3,13780,1,2021-05-28 20:17:57+00:00,100.0
-30,-414000,3,13800,1,2021-05-28 20:17:58+00:00,100.0
-30,-413700,3,13790,1,2021-05-28 20:17:59+00:00,100.0
60,829200,3,13820,1,2021-05-28 20:18:00+00:00,100.0
-30,-412200,3,13740,1,2021-05-28 20:18:01+00:00,100.0
-40,-550800,3,13770,1,2021-05-28 20:18:02+00:00,100.0
-40,-546400,3,13660,1,2021-05-28 20:18:04+00:00,100.0
-40,-544800,3,13620,1,2021-05-28 20:18:05+00:00,100.0
-40,-544000,3,13600,1,2021-05-28 20:18:06+00:00,100.0
510,6987000,3,13700,1,2021-05-28 20:18:07+00:00,100.0
-20,-276000,3,13800,1,2021-05-28 20:18:08+00:00,100.0
320,4409600,3,13780,1,2021-05-28 20:18:09+00:00,100.0
60,828600,3,13810,1,2021-05-28 20:18:10+00:00,100.0
-30,-413400,3,13780,1,2021-05-28 20:18:11+00:00,100.0
170,2347700,3,13810,1,2021-05-28 20:18:12+00:00,100.0
-30,-413700,3,13790,1,2021-05-28 20:18:13+00:00,100.0
-30,-411900,3,13730,1,2021-05-28 20:18:19+00:00,100.0
-30,-409500,3,13650,1,2021-05-28 20:18:20+00:00,100.0
-30,-413400,3,13780,1,2021-05-28 20:18:21+00:00,100.0
520,7186400,3,13820,1,2021-05-28 20:18:22+00:00,100.0
-30,-413700,3,13790,1,2021-05-28 20:18:23+00:00,100.0
-30,-411900,3,13730,1,2021-05-28 20:18:24+00:00,100.0
-40,-547200,3,13680,1,2021-05-28 20:18:25+00:00,100.0
170,2346000,3,13800,1,2021-05-28 20:18:26+00:00,100.0
-40,-551600,3,13790,1,2021-05-28 20:18:27+00:00,100.0
-30,-411600,3,13720,1,2021-05-28 20:18:28+00:00,100.0
-30,-410400,3,13680,1,2021-05-28 20:18:29+00:00,100.0
170,2346000,3,13800,1,2021-05-28 20:18:30+00:00,100.0
-30,-413700,3,13790,1,2021-05-28 20:18:31+00:00,100.0
430,5946900,3,13830,1,2021-05-28 20:18:32+00:00,100.0
-30,-413400,3,13780,1,2021-05-28 20:18:33+00:00,100.0
-30,-414300,3,13810,1,2021-05-28 20:18:34+00:00,100.0
-40,-550000,3,13750,1,2021-05-28 20:18:35+00:00,100.0
-40,-547600,3,13690,1,2021-05-28 20:18:36+00:00,100.0
-40,-546000,3,13650,1,2021-05-28 20:18:37+00:00,100.0
-40,-544800,3,13620,1,2021-05-28 20:18:38+00:00,100.0
370,5050500,3,13650,1,2021-05-28 20:18:40+00:00,100.0
-30,-413700,3,13790,1,2021-05-28 20:18:41+00:00,100.0
150,2070000,3,13800,1,2021-05-28 20:18:42+00:00,100.0
-40,-550400,3,13760,1,2021-05-28 20:18:43+00:00,100.0
-30,-410700,3,13690,1,2021-05-28 20:18:44+00:00,100.0
-30,-409800,3,13660,1,2021-05-28 20:18:45+00:00,100.0
-30,-412800,3,13760,1,2021-05-28 20:18:46+00:00,100.0
-40,-550400,3,13760,1,2021-05-28 20:18:47+00:00,100.0
-30,-411000,3,13700,1,2021-05-28 20:18:48+00:00,100.0
-30,-413400,3,13780,1,2021-05-28 20:18:49+00:00,100.0
-30,-412800,3,13760,1,2021-05-28 20:18:50+00:00,100.0
-20,-275800,3,13790,1,2021-05-28 20:18:51+00:00,100.0
-40,-551600,3,13790,1,2021-05-28 20:18:52+00:00,100.0
-30,-411900,3,13730,1,2021-05-28 20:18:53+00:00,100.0
-40,-547200,3,13680,1,2021-05-28 20:18:54+00:00,100.0
170,2323900,3,13670,1,2021-05-28 20:18:55+00:00,100.0
-30,-413700,3,13790,1,2021-05-28 20:18:56+00:00,100.0
-30,-412500,3,13750,1,2021-05-28 20:18:58+00:00,100.0
150,2068500,3,13790,1,2021-05-28 20:18:59+00:00,100.0
-40,-551600,3,13790,1,2021-05-28 20:19:01+00:00,100.0
-40,-549600,3,13740,1,2021-05-28 20:19:02+00:00,100.0
-30,-413100,3,13770,1,2021-05-28 20:19:03+00:00,100.0
-20,-275800,3,13790,1,2021-05-28 20:19:04+00:00,100.0
-30,-414000,3,13800,1,2021-05-28 20:19:05+00:00,100.0
-30,-412200,3,13740,1,2021-05-28 20:19:06+00:00,100.0
-30,-410700,3,13690,1,2021-05-28 20:19:07+00:00,100.0
-30,-413700,3,13790,1,2021-05-28 20:19:08+00:00,100.0
-30,-413400,3,13780,1,2021-05-28 20:19:09+00:00,100.0
-30,-411900,3,13730,1,2021-05-28 20:19:10+00:00,100.0
-30,-412800,3,13760,1,2021-05-28 20:19:11+00:00,100.0
-30,-411600,3,13720,1,2021-05-28 20:19:12+00:00,100.0
410,5645700,3,13770,1,2021-05-28 20:19:13+00:00,100.0
-30,-412500,3,13750,1,2021-05-28 20:19:14+00:00,100.0
-30,-410700,3,13690,1,2021-05-28 20:19:15+00:00,100.0
-20,-275600,3,13780,1,2021-05-28 20:19:16+00:00,100.0
-40,-551600,3,13790,1,2021-05-28 20:19:22+00:00,100.0
90,1237500,3,13750,1,2021-05-28 20:19:23+00:00,100.0
-40,-550800,3,13770,1,2021-05-28 20:19:24+00:00,100.0
-30,-413100,3,13770,1,2021-05-28 20:19:25+00:00,100.0
-30,-411600,3,13720,1,2021-05-28 20:19:26+00:00,100.0
-30,-413100,3,13770,1,2021-05-28 20:19:27+00:00,100.0
-30,-414000,3,13800,1,2021-05-28 20:19:28+00:00,100.0
390,5393700,3,13830,1,2021-05-28 20:19:29+00:00,100.0
-30,-412800,3,13760,1,2021-05-28 20:19:30+00:00,100.0
-40,-548000,3,13700,1,2021-05-28 20:19:31+00:00,100.0
-40,-546800,3,13670,1,2021-05-28 20:19:32+00:00,100.0
-30,-408900,3,13630,1,2021-05-28 20:19:33+00:00,100.0
-40,-544400,3,13610,1,2021-05-28 20:19:34+00:00,100.0
-30,-407400,3,13580,1,2021-05-28 20:19:35+00:00,100.0
-30,-406800,3,13560,1,2021-05-28 20:19:36+00:00,100.0
420,5728800,3,13640,1,2021-05-28 20:19:37+00:00,100.0
-30,-413400,3,13780,1,2021-05-28 20:19:38+00:00,100.0
210,2895900,3,13790,1,2021-05-28 20:19:39+00:00,100.0
-40,-550400,3,13760,1,2021-05-28 20:19:41+00:00,100.0
-40,-547600,3,13690,1,2021-05-28 20:19:46+00:00,100.0
-40,-544800,3,13620,1,2021-05-28 20:19:47+00:00,100.0
-40,-544000,3,13600,1,2021-05-28 20:19:48+00:00,100.0
490,6708100,3,13690,1,2021-05-28 20:19:53+00:00,100.0
-20,-276200,3,13810,1,2021-05-28 20:19:54+00:00,100.0
-30,-414300,3,13810,1,2021-05-28 20:19:55+00:00,100.0
-40,-550000,3,13750,1,2021-05-28 20:19:56+00:00,100.0
70,966700,3,13810,1,2021-05-28 20:19:57+00:00,100.0
110,1520200,3,13820,1,2021-05-28 20:19:58+00:00,100.0
-30,-412800,3,13760,1,2021-05-28 20:19:59+00:00,100.0
-20,-275800,3,13790,1,2021-05-28 20:20:00+00:00,100.0
-30,-411900,3,13730,1,2021-05-28 20:20:01+00:00,100.0
-30,-413700,3,13790,1,2021-05-28 20:20:02+00:00,100.0
-30,-414000,3,13800,1,2021-05-28 20:20:03+00:00,100.0
70,962500,3,13750,1,2021-05-28 20:20:04+00:00,100.0
-30,-413100,3,13770,1,2021-05-28 20:20:06+00:00,100.0
-40,-549200,3,13730,1,2021-05-28 20:20:07+00:00,100.0
-40,-546800,3,13670,1,2021-05-28 20:20:08+00:00,100.0
-40,-545600,3,13640,1,2021-05-28 20:20:09+00:00,100.0
-40,-544400,3,13610,1,2021-05-28 20:20:10+00:00,100.0
-30,-408000,3,13600,1,2021-05-28 20:20:11+00:00,100.0
-30,-407100,3,13570,1,2021-05-28 20:20:12+00:00,100.0
530,7255700,3,13690,1,2021-05-28 20:20:13+00:00,100.0
-40,-550800,3,13770,1,2021-05-28 20:20:14+00:00,100.0
120,1650000,3,13750,1,2021-05-28 20:20:16+00:00,100.0
-40,-550400,3,13760,1,2021-05-28 20:20:17+00:00,100.0
-30,-411000,3,13700,1,2021-05-28 20:20:18+00:00,100.0
-40,-551200,3,13780,1,2021-05-28 20:20:19+00:00,100.0
-40,-551600,3,13790,1,2021-05-28 20:20:20+00:00,100.0
200,2760000,3,13800,1,2021-05-28 20:20:21+00:00,100.0
-30,-413400,3,13780,1,2021-05-28 20:20:22+00:00,100.0
-40,-549600,3,13740,1,2021-05-28 20:20:23+00:00,100.0
-30,-413100,3,13770,1,2021-05-28 20:20:24+00:00,100.0
-30,-413700,3,13790,1,2021-05-28 20:20:26+00:00,100.0
-30,-412500,3,13750,1,2021-05-28 20:20:28+00:00,100.0
-20,-275800,3,13790,1,2021-05-28 20:20:29+00:00,100.0
-30,-412500,3,13750,1,2021-05-28 20:20:30+00:00,100.0
470,6495400,3,13820,1,2021-05-28 20:20:31+00:00,100.0
-30,-412200,3,13740,1,2021-05-28 20:20:32+00:00,100.0
-30,-413400,3,13780,1,2021-05-28 20:20:33+00:00,100.0
-30,-411900,3,13730,1,2021-05-28 20:20:34+00:00,100.0
10,136900,3,13690,1,2021-05-28 20:20:35+00:00,100.0
-30,-413400,3,13780,1,2021-05-28 20:20:36+00:00,100.0
-40,-551600,3,13790,1,2021-05-28 20:20:37+00:00,100.0
-30,-414000,3,13800,1,2021-05-28 20:20:38+00:00,100.0
-30,-412200,3,13740,1,2021-05-28 20:20:39+00:00,100.0
-30,-410400,3,13680,1,2021-05-28 20:20:40+00:00,100.0
-30,-409500,3,13650,1,2021-05-28 20:20:41+00:00,100.0
-30,-408600,3,13620,1,2021-05-28 20:20:42+00:00,100.0
-20,-275600,3,13780,1,2021-05-28 20:20:43+00:00,100.0
-30,-412800,3,13760,1,2021-05-28 20:20:44+00:00,100.0
-40,-550800,3,13770,1,2021-05-28 20:20:45+00:00,100.0
-30,-413700,3,13790,1,2021-05-28 20:20:46+00:00,100.0
-30,-411600,3,13720,1,2021-05-28 20:20:52+00:00,100.0
-30,-409200,3,13640,1,2021-05-28 20:20:53+00:00,100.0
560,7700000,3,13750,1,2021-05-28 20:20:54+00:00,100.0
-30,-411000,3,13700,1,2021-05-28 20:20:55+00:00,100.0
-30,-413100,3,13770,1,2021-05-28 20:20:56+00:00,100.0
70,962500,3,13750,1,2021-05-28 20:20:57+00:00,100.0
-40,-550800,3,13770,1,2021-05-28 20:20:58+00:00,100.0
180,2473200,3,13740,1,2021-05-28 20:20:59+00:00,100.0
-30,-412800,3,13760,1,2021-05-28 20:21:00+00:00,100.0
-30,-411000,3,13700,1,2021-05-28 20:21:01+00:00,100.0
-30,-410100,3,13670,1,2021-05-28 20:21:07+00:00,100.0
-30,-413100,3,13770,1,2021-05-28 20:21:08+00:00,100.0
300,4137000,3,13790,1,2021-05-28 20:21:09+00:00,100.0
-20,-276000,3,13800,1,2021-05-28 20:21:10+00:00,100.0
-30,-412500,3,13750,1,2021-05-28 20:21:11+00:00,100.0
-40,-548000,3,13700,1,2021-05-28 20:21:12+00:00,100.0
-40,-546800,3,13670,1,2021-05-28 20:21:13+00:00,100.0
-30,-408900,3,13630,1,2021-05-28 20:21:14+00:00,100.0
400,5532000,3,13830,1,2021-05-28 20:21:15+00:00,100.0
-30,-412500,3,13750,1,2021-05-28 20:21:16+00:00,100.0
-30,-413100,3,13770,1,2021-05-28 20:21:17+00:00,100.0
80,1104800,3,13810,1,2021-05-28 20:21:18+00:00,100.0
-40,-550400,3,13760,1,2021-05-28 20:21:19+00:00,100.0
-40,-550800,3,13770,1,2021-05-28 20:21:20+00:00,100.0
-40,-548800,3,13720,1,2021-05-28 20:21:21+00:00,100.0
400,5508000,3,13770,1,2021-05-28 20:21:22+00:00,100.0
260,3585400,3,13790,1,2021-05-28 20:21:23+00:00,100.0
-30,-412800,3,13760,1,2021-05-28 20:21:24+00:00,100.0
-40,-548400,3,13710,1,2021-05-28 20:21:25+00:00,100.0
-40,-546400,3,13660,1,2021-05-28 20:21:26+00:00,100.0
-40,-545600,3,13640,1,2021-05-28 20:21:27+00:00,100.0
-30,-408000,3,13600,1,2021-05-28 20:21:28+00:00,100.0
-40,-543600,3,13590,1,2021-05-28 20:21:29+00:00,100.0
-40,-542400,3,13560,1,2021-05-28 20:21:30+00:00,100.0
-30,-406800,3,13560,1,2021-05-28 20:21:31+00:00,100.0
-30,-406200,3,13540,1,2021-05-28 20:21:32+00:00,100.0
130,1761500,3,13550,1,2021-05-28 20:21:33+00:00,100.0
-40,-551200,3,13780,1,2021-05-28 20:21:34+00:00,100.0
-30,-412500,3,13750,1,2021-05-28 20:21:35+00:00,100.0
-30,-413400,3,13780,1,2021-05-28 20:21:36+00:00,100.0
-30,-411600,3,13720,1,2021-05-28 20:21:37+00:00,100.0
-20,-273000,3,13650,1,2021-05-28 20:21:38+00:00,100.0
-20,-275600,3,13780,1,2021-05-28 20:21:39+00:00,100.0
-30,-411300,3,13710,1,2021-05-28 20:21:40+00:00,100.0
-20,-275400,3,13770,1,2021-05-28 20:21:41+00:00,100.0
-40,-550400,3,13760,1,2021-05-28 20:21:42+00:00,100.0
-30,-411300,3,13710,1,2021-05-28 20:21:43+00:00,100.0
-30,-413700,3,13790,1,2021-05-28 20:21:44+00:00,100.0
430,5946900,3,13830,1,2021-05-28 20:21:45+00:00,100.0
-30,-414000,3,13800,1,2021-05-28 20:21:46+00:00,100.0
-30,-412800,3,13760,1,2021-05-28 20:21:47+00:00,100.0
350,4823000,3,13780,1,2021-05-28 20:21:48+00:00,100.0
-30,-413100,3,13770,1,2021-05-28 20:21:54+00:00,100.0
-30,-414000,3,13800,1,2021-05-28 20:21:55+00:00,100.0
-30,-412800,3,13760,1,2021-05-28 20:21:56+00:00,100.0
-20,-275400,3,13770,1,2021-05-28 20:21:57+00:00,100.0
-30,-413400,3,13780,1,2021-05-28 20:21:58+00:00,100.0
-30,-411600,3,13720,1,2021-05-28 20:21:59+00:00,100.0
-30,-414000,3,13800,1,2021-05-28 20:22:00+00:00,100.0
-40,-552000,3,13800,1,2021-05-28 20:22:01+00:00,100.0
240,3312000,3,13800,1,2021-05-28 20:22:02+00:00,100.0
-30,-412800,3,13760,1,2021-05-28 20:22:03+00:00,100.0
-30,-411600,3,13720,1,2021-05-28 20:22:04+00:00,100.0
430,5921100,3,13770,1,2021-05-28 20:22:05+00:00,100.0
-30,-414000,3,13800,1,2021-05-28 20:22:06+00:00,100.0
50,691000,3,13820,1,2021-05-28 20:22:07+00:00,100.0
-30,-412800,3,13760,1,2021-05-28 20:22:08+00:00,100.0
460,6357200,3,13820,1,2021-05-28 20:22:09+00:00,100.0
-30,-412200,3,13740,1,2021-05-28 20:22:10+00:00,100.0
-20,-275800,3,13790,1,2021-05-28 20:22:11+00:00,100.0
-30,-413100,3,13770,1,2021-05-28 20:22:12+00:00,100.0
-30,-413100,3,13770,1,2021-05-28 20:22:13+00:00,100.0
-30,-413700,3,13790,1,2021-05-28 20:22:14+00:00,100.0
-30,-412200,3,13740,1,2021-05-28 20:22:15+00:00,100.0
-30,-413100,3,13770,1,2021-05-28 20:22:16+00:00,100.0
-40,-549200,3,13730,1,2021-05-28 20:22:17+00:00,100.0
-30,-413100,3,13770,1,2021-05-28 20:22:18+00:00,100.0
-40,-551200,3,13780,1,2021-05-28 20:22:19+00:00,100.0
-30,-411900,3,13730,1,2021-05-28 20:22:20+00:00,100.0
-40,-547200,3,13680,1,2021-05-28 20:22:21+00:00,100.0
-30,-409200,3,13640,1,2021-05-28 20:22:22+00:00,100.0
-30,-408600,3,13620,1,2021-05-28 20:22:23+00:00,100.0
620,8562200,3,13810,1,2021-05-28 20:22:24+00:00,100.0
-30,-413100,3,13770,1,2021-05-28 20:22:25+00:00,100.0
-40,-550800,3,13770,1,2021-05-28 20:22:26+00:00,100.0
-40,-550800,3,13770,1,2021-05-28 20:22:27+00:00,100.0
-30,-413400,3,13780,1,2021-05-28 20:22:28+00:00,100.0
-40,-548800,3,13720,1,2021-05-28 20:22:29+00:00,100.0
-40,-547200,3,13680,1,2021-05-28 20:22:30+00:00,100.0
-30,-409200,3,13640,1,2021-05-28 20:22:31+00:00,100.0
-30,-408600,3,13620,1,2021-05-28 20:22:32+00:00,100.0
-30,-407700,3,13590,1,2021-05-28 20:22:33+00:00,100.0
280,3861200,3,13790,1,2021-05-28 20:22:34+00:00,100.0
60,829200,3,13820,1,2021-05-28 20:22:35+00:00,100.0
-30,-412500,3,13750,1,2021-05-28 20:22:36+00:00,100.0
-40,-547600,3,13690,1,2021-05-28 20:22:37+00:00,100.0
-30,-409500,3,13650,1,2021-05-28 20:22:39+00:00,100.0
390,5346900,3,13710,1,2021-05-28 20:22:40+00:00,100.0
-30,-414300,3,13810,1,2021-05-28 20:22:41+00:00,100.0
-30,-414300,3,13810,1,2021-05-28 20:22:42+00:00,100.0
-30,-412500,3,13750,1,2021-05-28 20:22:43+00:00,100.0
-30,-410700,3,13690,1,2021-05-28 20:22:44+00:00,100.0
190,2622000,3,13800,1,2021-05-28 20:22:45+00:00,100.0
300,4134000,3,13780,1,2021-05-28 20:22:46+00:00,100.0
-30,-413400,3,13780,1,2021-05-28 20:22:47+00:00,100.0
-30,-411600,3,13720,1,2021-05-28 20:22:48+00:00,100.0
-30,-410100,3,13670,1,2021-05-28 20:22:49+00:00,100.0
-40,-545200,3,13630,1,2021-05-28 20:22:50+00:00,100.0
200,2762000,3,13810,1,2021-05-28 20:22:51+00:00,100.0
450,6223500,3,13830,1,2021-05-28 20:22:52+00:00,100.0
-30,-412500,3,13750,1,2021-05-28 20:22:53+00:00,100.0
230,3157900,3,13730,1,2021-05-28 20:22:54+00:00,100.0
-30,-413400,3,13780,1,2021-05-28 20:22:55+00:00,100.0
-40,-550800,3,13770,1,2021-05-28 20:22:56+00:00,100.0
-20,-274400,3,13720,1,2021-05-28 20:22:57+00:00,100.0
-30,-413700,3,13790,1,2021-05-28 20:22:58+00:00,100.0
-30,-413700,3,13790,1,2021-05-28 20:22:59+00:00,100.0
-30,-411900,3,13730,1,2021-05-28 20:23:00+00:00,100.0
-30,-410400,3,13680,1,2021-05-28 20:23:01+00:00,100.0
-30,-409500,3,13650,1,2021-05-28 20:23:02+00:00,100.0
-30,-408600,3,13620,1,2021-05-28 20:23:03+00:00,100.0
-40,-543200,3,13580,1,2021-05-28 20:23:05+00:00,100.0
-30,-406800,3,13560,1,2021-05-28 20:23:06+00:00,100.0
-40,-542000,3,13550,1,2021-05-28 20:23:07+00:00,100.0
-30,-405900,3,13530,1,2021-05-28 20:23:08+00:00,100.0
-30,-405900,3,13530,1,2021-05-28 20:23:09+00:00,100.0
10,135300,3,13530,1,2021-05-28 20:23:10+00:00,100.0
10,135300,3,13530,1,2021-05-28 20:23:11+00:00,100.0
10,135300,3,13530,1,2021-05-28 20:23:12+00:00,100.0
10,135300,3,13530,1,2021-05-28 20:23:13+00:00,100.0
10,135300,3,13530,1,2021-05-28 20:23:14+00:00,100.0
10,135200,3,13520,1,2021-05-28 20:23:15+00:00,100.0
10,135200,3,13520,1,2021-05-28 20:23:16+00:00,100.0
0,0,3,13520,1,2021-05-28 20:23:17+00:00,100.0
10,135200,3,13520,1,2021-05-28 20:23:18+00:00,100.0
10,135200,3,13520,1,2021-05-28 20:23:19+00:00,100.0
0,0,3,13520,1,2021-05-28 20:23:20+00:00,100.0
0,0,3,13520,1,2021-05-28 20:23:21+00:00,100.0
10,135100,3,13510,1,2021-05-28 20:23:23+00:00,100.0
0,0,3,13510,1,2021-05-28 20:23:24+00:00,100.0
0,0,3,13510,1,2021-05-28 20:23:25+00:00,100.0
0,0,3,13510,1,2021-05-28 20:23:26+00:00,100.0
10,135000,3,13500,1,2021-05-28 20:23:27+00:00,100.0
10,135100,3,13510,1,2021-05-28 20:23:28+00:00,100.0
0,0,3,13500,1,2021-05-28 20:23:29+00:00,100.0
10,135000,3,13500,1,2021-05-28 20:23:30+00:00,100.0
10,135000,3,13500,1,2021-05-28 20:23:31+00:00,100.0
0,0,3,13500,1,2021-05-28 20:23:32+00:00,100.0
0,0,3,13500,1,2021-05-28 20:23:33+00:00,100.0
0,0,3,13490,1,2021-05-28 20:23:34+00:00,100.0
0,0,3,13490,1,2021-05-28 20:23:35+00:00,100.0
0,0,3,13490,1,2021-05-28 20:23:36+00:00,100.0
0,0,3,13490,1,2021-05-28 20:23:37+00:00,100.0
0,0,3,13490,1,2021-05-28 20:23:38+00:00,100.0
0,0,3,13490,1,2021-05-28 20:23:39+00:00,100.0
0,0,3,13490,1,2021-05-28 20:23:40+00:00,100.0
10,134900,3,13490,1,2021-05-28 20:23:41+00:00,100.0
10,134900,3,13490,1,2021-05-28 20:23:42+00:00,100.0
10,134900,3,13490,1,2021-05-28 20:23:43+00:00,100.0
10,134800,3,13480,1,2021-05-28 20:23:44+00:00,100.0
0,0,3,13480,1,2021-05-28 20:23:45+00:00,100.0
10,134800,3,13480,1,2021-05-28 20:23:46+00:00,100.0
10,134800,3,13480,1,2021-05-28 20:23:47+00:00,100.0
10,134800,3,13480,1,2021-05-28 20:23:48+00:00,100.0
10,134800,3,13480,1,2021-05-28 20:23:49+00:00,100.0
10,134800,3,13480,1,2021-05-28 20:23:50+00:00,100.0
10,134800,3,13480,1,2021-05-28 20:23:51+00:00,100.0
10,134700,3,13470,1,2021-05-28 20:23:52+00:00,100.0
10,134700,3,13470,1,2021-05-28 20:23:53+00:00,100.0
10,134700,3,13470,1,2021-05-28 20:23:54+00:00,100.0
0,0,3,13470,1,2021-05-28 20:23:55+00:00,100.0
10,134700,3,13470,1,2021-05-28 20:23:56+00:00,100.0
0,0,3,13470,1,2021-05-28 20:23:57+00:00,100.0
0,0,3,13480,1,2021-05-28 20:23:58+00:00,100.0
0,0,3,13470,1,2021-05-28 20:24:00+00:00,100.0
10,134700,3,13470,1,2021-05-28 20:24:01+00:00,100.0
0,0,3,13470,1,2021-05-28 20:24:02+00:00,100.0
10,134600,3,13460,1,2021-05-28 20:24:03+00:00,100.0
10,134600,3,13460,1,2021-05-28 20:24:04+00:00,100.0
10,134600,3,13460,1,2021-05-28 20:24:05+00:00,100.0
10,134600,3,13460,1,2021-05-28 20:24:07+00:00,100.0
0,0,3,13460,1,2021-05-28 20:24:08+00:00,100.0
0,0,3,13460,1,2021-05-28 20:24:09+00:00,100.0
10,134600,3,13460,1,2021-05-28 20:24:10+00:00,100.0
10,134600,3,13460,1,2021-05-28 20:24:11+00:00,100.0
-30,-425400,3,14180,1,2021-05-28 20:24:12+00:00,100.0
-30,-418800,3,13960,1,2021-05-28 20:24:13+00:00,100.0
-30,-414300,3,13810,1,2021-05-28 20:24:14+00:00,100.0
-40,-548800,3,13720,1,2021-05-28 20:24:15+00:00,100.0
-40,-545600,3,13640,1,2021-05-28 20:24:16+00:00,100.0
-40,-544000,3,13600,1,2021-05-28 20:24:17+00:00,100.0
-30,-406800,3,13560,1,2021-05-28 20:24:18+00:00,100.0
-30,-406500,3,13550,1,2021-05-28 20:24:19+00:00,100.0
-30,-406200,3,13540,1,2021-05-28 20:24:20+00:00,100.0
-30,-405600,3,13520,1,2021-05-28 20:24:21+00:00,100.0
-30,-405000,3,13500,1,2021-05-28 20:24:22+00:00,100.0
10,135100,3,13510,1,2021-05-28 20:24:23+00:00,100.0
10,135100,3,13510,1,2021-05-28 20:24:24+00:00,100.0
0,0,3,13510,1,2021-05-28 20:24:25+00:00,100.0
10,135100,3,13510,1,2021-05-28 20:24:26+00:00,100.0
0,0,3,13500,1,2021-05-28 20:24:27+00:00,100.0
0,0,3,13500,1,2021-05-28 20:24:28+00:00,100.0
0,0,3,13500,1,2021-05-28 20:24:29+00:00,100.0
10,135000,3,13500,1,2021-05-28 20:24:30+00:00,100.0
0,0,3,13500,1,2021-05-28 20:24:31+00:00,100.0
0,0,3,13490,1,2021-05-28 20:24:32+00:00,100.0
10,134900,3,13490,1,2021-05-28 20:24:33+00:00,100.0
0,0,3,13490,1,2021-05-28 20:24:34+00:00,100.0
10,134900,3,13490,1,2021-05-28 20:24:35+00:00,100.0
0,0,3,13490,1,2021-05-28 20:24:36+00:00,100.0
0,0,3,13490,1,2021-05-28 20:24:37+00:00,100.0
10,134900,3,13490,1,2021-05-28 20:24:38+00:00,100.0
0,0,3,13480,1,2021-05-28 20:24:39+00:00,100.0
0,0,3,13480,1,2021-05-28 20:24:40+00:00,100.0
0,0,3,13480,1,2021-05-28 20:24:41+00:00,100.0
0,0,3,13480,1,2021-05-28 20:24:42+00:00,100.0
0,0,3,13480,1,2021-05-28 20:24:43+00:00,100.0
0,0,3,13480,1,2021-05-28 20:24:44+00:00,100.0
10,134800,3,13480,1,2021-05-28 20:24:45+00:00,100.0
0,0,3,13480,1,2021-05-28 20:24:46+00:00,100.0
10,134700,3,13470,1,2021-05-28 20:24:47+00:00,100.0
10,134700,3,13470,1,2021-05-28 20:24:49+00:00,100.0
0,0,3,13470,1,2021-05-28 20:24:50+00:00,100.0
0,0,3,13470,1,2021-05-28 20:24:51+00:00,100.0
10,134700,3,13470,1,2021-05-28 20:24:52+00:00,100.0
10,134700,3,13470,1,2021-05-28 20:24:53+00:00,100.0
0,0,3,13470,1,2021-05-28 20:24:54+00:00,100.0
10,134700,3,13470,1,2021-05-28 20:24:55+00:00,100.0
0,0,3,13460,1,2021-05-28 20:24:56+00:00,100.0
0,0,3,13460,1,2021-05-28 20:24:57+00:00,100.0
0,0,3,13460,1,2021-05-28 20:24:58+00:00,100.0
10,134600,3,13460,1,2021-05-28 20:24:59+00:00,100.0
0,0,3,13460,1,2021-05-28 20:25:00+00:00,100.0
10,134600,3,13460,1,2021-05-28 20:25:01+00:00,100.0
0,0,3,13460,1,2021-05-28 20:25:02+00:00,100.0
10,134600,3,13460,1,2021-05-28 20:25:03+00:00,100.0
10,134600,3,13460,1,2021-05-28 20:25:04+00:00,100.0
0,0,3,13460,1,2021-05-28 20:25:05+00:00,100.0
0,0,3,13450,1,2021-05-28 20:25:06+00:00,100.0
0,0,3,13460,1,2021-05-28 20:25:12+00:00,100.0
0,0,3,13450,1,2021-05-28 20:25:13+00:00,100.0
0,0,3,13450,1,2021-05-28 20:25:14+00:00,100.0
10,134500,3,13450,1,2021-05-28 20:25:15+00:00,100.0
